text,label
Disneyland ️ @ Disney California Adventure Park,0
"We have to admit, this headline (and photo) caught our attention @user @ Ryerson…",1
"miss them a little extra today ️ @ Malibu, California",0
️ @ Palace of Fine Arts,0
"Another one @ Malibu, California",0
"@ Bronx, New York",0
@ Stubb's Austin,3
Her dog is so needy that she has to wear him while she barbques #sisinlaw #chihuahualove…,2
Thank you so much to everyone that has come out to support #needhamdrinkspink @ Stacy's…,1
Hawaiian Falls Day!(With photo cried to @user ) @ Hawaiian Falls Waterparks,0
"In good company @ Chicago, Illinois",0
"Happy Monday!! @ Chatmoss, Virginia",0
"Okay last pic for a while before I annoy y'all, but look at my face in this pic though! Love…",1
A special motherly love ️ #beholdyourmother @ Cathedral of Our…,0
“spendin all ma days on the east side ohh” @ The East Side of…,3
"These are my people! ️ @ Naples, Florida",2
shanycosmetics_ pigments = ️ ️ ️ ️ #beatfacebrigade #mua #motd #makeup #muagang #mualife…,3
I don't want Breakaway to end tomorrow and I'm not even one of the kids going to miss them all…,1
#stART #stlouis @user #bff #hopestartshere ️ tompkmike #goodnite @ St. Louis,0
My little warrior princess. #firtsdayofschool #firstgrade @ Harriet Bishop Elementary,0
Happy Birthday Courtney!! We out here!! We LIT !! #TheLifeofConcertCourtney #TheLifeofHaywood @user,2
Team Bride brunch! ️ #teambride #happilyeverdesamito #reunited @user,0
sonlittlemusic was last night. @ Troubadour,3
@user was in the city and came to see the kid. A I N ' N A H M A N ! - Online…,3
"So thankful for you and all of the adventures we take together ️ @ Milton, Florida",0
"Classy, Classic Full Set! Book Online. Take Advantage Of The Fall Specials! #minklashes…",0
Make sure you stop by our @user BOOTH inside the 6th Annual @user next week…,3
Great weekend away with great friends pjvacc chantalcartercmc…,0
All the feels. ️ @ Hoover Hometown Pharmacy,2
"Happy Friday Friends! ""The best investment you will ever make is in yourself. Never stop…",0
FINALLY found this video that I was featured in at AWA I've been searching for months. It's by…,3
last night _ Hyukoh ...#concert #hyukoh #ohhyuk #imdonggun #limhyunjae #leeinwoo…,0
No chili on the tots today. #tacos #tacofriday #stp @ Sloppy Taco Palace,3
#Repost kandidanielstudios・・・This weekend thriveworkshop was everything I hoped it would…,1
Dinner and a movie with my little princess Penny .. She choose…,0
Greatttt morninggggg #fitfam ! &amp; #happymonday ! Pyramid workouts are lifeeee!! Kicking the day…,3
Hiking with my boo @ Sycamore Canyon,0
Scone and biscuit morning @ Ancora King Street,3
the sign says it all @ Friday After 5,1
"@ Times Square, Manhattan, New York",0
"Best thing 2017 brought me was you @ Arlington, Nebraska",2
Tonight Welcome to HELL blumenightclub #FridayImInLoveYou BETTER be ready for…,1
Love these views @ Point Isabel Regional Shoreline,0
Work in Progress... follow artmadebyjroche to see finished illustration #contemporaryart…,0
I'm in love with this place ️ ️ #sandiego #sandiegocalifornia #california #oldtown…,0
"Love my doodles ️ @ Oklahoma City, Oklahoma",0
"@user NEW VIDEO ""STILL GOT LOVE"" @ Uptown Lil Haiti",3
Good Day! Segunda parte! ........#yellowclaw #goodday #music #aftereffects…,0
"This is just too cute not to post @ Royal Oak, Michigan",2
#nightphotography #nofilter in #newyorkcityMy new neighborhood and my new walk home! #nyclife …,0
Happy to be spending my birthday attending #TrevorLIVE at the Beverly Hilton w/ dconti307 …,0
MudFlaps...... Really? #profiling #islandlife #FixItTicket #BSLaw #Excusetopullmeover @ Camano…,1
Don't miss this one!! It's going to be an awesome day OCTOBER 15TH from 11-4@720market…,3
Just the 2 of us! #angerroom #deepellum #dallas #texas #teamwork #dreamswork #lashout @ Anger Room,0
Every Smile Counts #UniversalStudios #SuessLanding #DisneyWorld #Vacay2017 #Christmas2017…,0
Happy anniversary! ️#anniversary #marriage @ thirty-two,0
Friends &amp; my spec @ University Village at Slippery Rock,2
"I've been very sick this evening, and my lil partner has been right with me. @ Crouch Road…",1
"friends, fun &amp; celebrations had such a good time reuniting with my #Rattler girls at…",0
On my way to Puerto Rican Flow thou lol #dominicana #zumba #zumbaland #fitness #happysunday…,0
Someone always trying to win a belt lol shit happens #jiujitsulifestyle #jiujitsuislife…,1
Took a @user beauty class on the no makeup makeup look and I gotta say... ️ it!! And I may…,0
Big to the lovely couple that won the #TheNightTimeShow Backpack from @user designed by…,0
"O you know...just learning to shred at 14 months @ Asbury Park, New Jersey",2
Last Class of 2017 #Baltimore #LITTY Thanks everyone that came out ... the energy was out of…,1
Splitting Wood @ Pennsylvania,3
If y’all hadn’t signed up for this you missing out... #TwoGuysandAProBowler #podcast…,1
"Not all of our #pizzas are #glutenfree, but, when they are they're this good! #livewoodfired…",1
@user MURDERED IT @ Lollapalooza,3
These girls are on fire #MakeitHappen #PushYourself On our way to a better version of…,3
"Before dumping the tank and then after , good times suffering. #LFA27 At firelake arena…",3
New York happenings thank you @user @user @user @user @user,3
i love volleyball season starting almost as much as i love Mak ️ @ Columbia Central High School…,0
Fun Friday Missed our favorite Veteran! @ Walt…,0
#caradelevingne #Repost @user ・・・I can’t wait for you to experience @user,1
Some have snow this time of year...we have sun and palm trees. #lovevegas…,0
"My finished angel of death drawing from #hellboy ️Up for grabs, $50 is all I ask and…",0
#IMTOK last night was lit thanks for having me on the show!! @ The High Watt,3
Don't look now gracierocks55 but there appears to be a giraffe behind you. @ Six Flags New…,1
client and comedian brother @user sets the stage on fire on the Teacher’s Only…,3
I miss you!! @ Hollyhurst Farm,2
"I get to do what I love with the one I love ️ #MIF @ Mesa, Arizona",2
time for wellness! Facials are crucial for your skin; they offer benefits for your physical…,0
Hayden is Star’s new favorite. He’s still stuck with me.... but he may be happier with her !…,1
My best friend wrote a note on my windshield that made my #BayArea #commute much better. ️ #bae…,2
Childhood dream realized #middleofeverywhere #hansonmusic @ The Fillmore Silver Spring,0
"Dirt up, road down, that's how we deal with broken elbows. Being back on the bike felt AMAZING…",1
Happy Four Year Anniversary vanlieshoutalex @ Hilliard Ohio Historical Society,0
Saturday outing #dinamedinair #latergram #selfie #wefie #mother…,0
Sending out love and healing to the world #amomentoflove My dear friend pamelamermaid with…,0
The forest is a magical place @ Salmon River State Forest,0
TAG A FRIEND! SHARE! LIKE! Join us tonight for MINDSET MONDAY! It's happening tonight at…,1
I'm here and it's LIT Happy Friday from #YourFAVEBartender here at gsmidtown The RAIN IS…,4
"congrats @user (beautiful dress @user ) @ Driftwood, Texas",0
Smiling from ear to ear these days because that's what life should be all about. …,1
Dinner with my ladies #mexicana #laughs #cries #realfriends @ El Rodeo Norfolk,0
"Marriage y'all #1MonthIn #LovinIt @ Johns Island, South Carolina",0
"I love you more than yoo-hoos and cookie dough @ Orange Beach,…",1
#AsburyPark #NJ #BeachTime @ Asbury Park Boardwalk,3
creativeprocess91 showing you how it’s done - from one stylist to another you are …,1
#history I'm h2low404 @ Smithsonian's National Museum of Natural…,0
#sorry couldn’t let y’all see this one yet... gotta wait till next month..lol #nohardfeelings…,1
A beautiful side series with arm springs on the tower this morning #pilatesstudio #towerpilates…,3
Went to take the boys to see Ferdinand @ Regal Cinemas Manor 16,0
How's that for too many punches @user Thank you man_of_shadows_ for sharing your…,1
Starting her off right!! Next letting her know who shot first …,1
"Florida looks good on him... @ Bay County, Florida",0
The whole traveling Libera gang. @ Tallowood Baptist Church,4
@user @user Mine is going to be my girlfriend who I hope I see,1
Someone gave our engineer a bouquet of cables #rewiring #workjokes @ USAA Home Office Building,0
"Can’t wait to see you again @ Parker, Colorado",1
"Reunited with my better half #sisters #diffeyewear #oceanside @ Oceanside, California",0
"Glad I could spent my last weekend at home with my family and my best friend @ Huron, Ohio",0
It doesn't feel like my birthday is tomorrow,1
Just a few from our magical day @user @ Magic Kingdom at Walt Disney World,0
October 19th bout to be STUPID LIT!!! Come party with us at El Nuevo Rodeo (2nd Floor).…,3
THAT FOOTBALL DAD'S LIFE...#Retro4Alternate89s @ Lenora Park,2
Continued commitment to posting happy things. This is how Cros watches puppy videos #crosby…,0
happy 18th birthday to my favorite diva and scorpio ms @user you are going hella places…,0
Sneak peak Soneno Anbo boothnynow!!!!! Hope to see you tomorrow at The Javits Center #tenugui…,0
Fun day w my people @ Georgia Tech,0
#calpolyfootball #siblingsaturday #mybub #GoMustangs I LOVE MY…,1
You already know where you need to be This Friday . moe_vickers ttubbshtown @user,1
Where is the class??? They split #zumbalife #zumba #zumbaladies  #dancefitness #dancefit…,3
It's always fun with you @ Cradles to Crayons Chicago,1
My mouth is on fire nbd ...#friedchickensandwich #nachos #hot #kaleappleslaw #guacamole…,3
"Last night in this paradise and you can't go wrong with a Polaroid! @ Terravita, Scottsdale",1
Liam Payne loves the twinkle toes What a legend @ Madison Square Garden,0
Wen u c a fat ass lol #itshood @ 23rd Diamond,3
@user pants,3
Go big or go sanmiguelcanada Scarborough is on !!!!! 1001 Sandhurst Circle @ The Beer Store,3
"Tryin to get an angle on my new #Diy #hair #cut and #color @ Joshua Tree, California",3
nasty gals do it better ft. my two fave boys (and special shoutout to my charlie bean who…,1
"With you, I am home ️ @ Huntsville, Texas",1
First time testing out my new drone &amp; I love it! My music videos are about to be so official. U…,3
Shepards pie @ Turtle Tavern,0
@ Little Haystack Mountain,2
"Nap time! @ Cross Plains, Wisconsin",4
"This was a sample by? @ Pleasantville, New Jersey",3
The squad got ahold of some clippers watch out men here we come! @user katecapelli…,1
@user crushing that Czech Pils @ Rip Current Brewing in North Park,3
I danced like an animal. Great time. #BulldogBash #DNCE #JoeJonas #LoveJoesomuch…,0
a fish for 2 for 1 for natalieung 's last day at kickstarter @ The Bounty,3
"Tiny, Jack and Winnie are all super excited to have Mia home!!!! #puppiesofinstagram…",0
Merry Christmas ️ I’m extremely blessed to have such an amazing…,0
#matisyahu @ Stubb's Austin,3
"HOMETIME!!! #I ️Norway I also can’t wait for next week... #news @ Los Angeles, California",1
studiob_designs #studiob #studiobdesigns @ The Public GSO,3
"6 months &amp; one day @ Chicago, Illinois",0
Road tripping it with my girl! #GradSchoolThings #NextStop #KeepItMoving…,1
#Repost @user (get_repost)・・・Quick bun/updo on daughter koliieya.s used a new product…,3
@user #marcusthomasondrums pic: orliarias @ Miami International Airport - MIA,3
Blissful hike with wonderful company @ Hidden Falls Regional Park,0
"Drinks and Fire kinda day @ Mason, Michigan",1
"Thanks for making my 19th so special @ Thunder Bay, Ontario",0
"Non rule following asses, non signal using asses, non talented driving asses #sok #sokshit…",3
A few more from #manboob98 the view from inside @user @user @user @ Brews &amp; Cues…,3
"Oh yeah, I didn't tell you guys I grabbed a #SNESClassic on launch day… @ Target Store Milltown",1
"This #Autumn sunset is like a hot fudge sundae for the soul #cali @ Rancho Cucamonga, California",3
Lol... @ Inglewood City Of Champions,3
Yooo I'm really feeling the love ️.. shits been rough but to know somewhere in the world…,1
Droppin the hottest album of the year called Fountains @ University of Virginia,3
"There is only one black for Trump, and he might be Indian. @ Washington Township,…",0
My people. ️ ️ #weddingseason #squadgoals #twinning @ Hernder Estate Wines,0
Merry Christmas new aunt midge cupppppp ️ ️ ️ @ Henderson House,0
"Brewery visit with Sister (at @user in Chicago, IL)",0
Love this girl so much ️ Thank you Lauren for always reminding us that we’re perfect just the…,0
Currently watching Beauty and the Beast and yearning to go back to Florida These beautiful…,0
She kills me. That isn’t even authentic Thai. ......#happybirthday #mum #mom #cutie…,1
About to show off my supreme intellect. @ Kryptology Escape Rooms,1
My fav state of mind: happiness @ Mt Whitney Restaurant,0
Side chick Tuesdays tomorrow people #TEAMSHELLAEVAHOT flabba_dabba N @user In D…,3
No filter needed ️#austintx #mountbonnell #viewfromthetop #viewofdowntown #austinlife #nature…,3
You Just Gone Walk Out and Leave Yo Son Like That ... “Fuk That Lil Nigga” !! #ThatDGetEmRite…,1
I love &amp; miss @user so much ️She is truly my best friend. I wish I could do life with…,0
THE Alexa StJulian @ Defiance College Business Department,3
"DRILL - 3v2 Dodge Throwback. 1 crease guy, 1 hot guy, initiate with 1v1 from behind. Only feed…",3
Good morning Saturday from Gertrilda!!! #happySaturday #livelife #weekend #laugh @ Santa…,4
My Daddy'O!!! #daddysgirl #daddyo #thegardner #hesgoingtokillme …,2
"I think she likes my food @ Grove City, Ohio",2
HYPE HER? HOURHosted by: @user the absolute Thank you for everything bb @user,1
Repost ah_mazin#gettaggedinternational#COME SHOP WITH ME AT get_tagged_up #FROZEN #RED…,1
Home sweet home @ University of Arkansas,0
"Work work y mucho work en Paterson, New Jersey",4
